,symbol,date,dividend
239926,SO,2020-05-15,0.64
239927,NTB,2020-05-13,0.44
239928,SPE,2020-05-14,0.094
239929,STK,2020-05-15,0.4625
239930,SJR,2020-05-14,0.07
239931,SJW,2020-05-08,0.32
239932,SWX,2020-05-14,0.57
239933,SXI,2020-05-08,0.22
239934,SYX,2020-05-08,0.14
239935,SZC,2020-05-15,0.1367
239936,TCF,2020-05-14,0.35
239937,TDE,2020-05-13,0.4297
239938,TEI,2020-05-14,0.0454
239939,PSF,2020-05-12,0.172
239940,TFX,2020-05-14,0.34
239941,THQ,2020-05-19,0.1125
239942,TROX,2020-05-15,0.07
239943,PFS,2020-05-14,0.23
239944,PFSI,2020-05-15,0.12
239945,PGP,2020-05-08,0.0939
239946,UL,2020-05-14,0.4445
239947,UMH,2020-05-14,0.18
239948,UTF,2020-05-12,0.155
239949,UTL,2020-05-14,0.375
239950,UTX,2020-05-14,0.475
239951,UVE,2020-05-13,0.16
239952,V,2020-05-13,0.3
239953,VBF,2020-05-14,0.063
239954,VGI,2020-05-08,0.126
239955,VGM,2020-05-14,0.0493
239956,VKQ,2020-05-14,0.0489
239957,VLO,2020-05-13,0.98
239958,VLT,2020-05-14,0.0964
239959,VMO,2020-05-14,0.0478
239960,VNO,2020-05-08,0.66
239961,VPV,2020-05-14,0.0483
239962,VTA,2020-05-14,0.075
239963,VTN,2020-05-14,0.0458
239964,VVR,2020-05-14,0.024
239965,WAL,2020-05-14,0.25
239966,UN,2020-05-14,0.4445
239967,WD,2020-05-19,0.36
239968,WEA,2020-05-20,0.066
239969,WEC,2020-05-13,0.6325
239970,WHR,2020-05-14,1.2
239971,WIA,2020-05-20,0.0345
239972,WIW,2020-05-20,0.036
239973,WRK,2020-05-18,0.2
239974,WTR,2020-05-14,0.2343
239975,XFLT,2020-05-14,0.06
239976,XOM,2020-05-12,0.87
239977,KBWD,2020-05-18,0.1272
239978,KLAC,2020-05-15,0.85
239979,LAND,2020-05-18,0.0447
239980,LANDP,2020-05-18,0.1328
239981,LBC,2020-05-13,0.0575
239982,TGT,2020-05-19,0.66
239983,THW,2020-05-19,0.1167
239984,LFUS,2020-05-20,0.48
239985,XEC,2020-05-14,0.22
239986,LMAT,2020-05-19,0.095
239987,MCBC,2020-05-11,0.08
239988,MCEF,2020-05-12,0.05
239989,MCHP,2020-05-20,0.3675
239990,MINI,2020-05-12,0.303
239991,MKTX,2020-05-12,0.6
239992,MSBI,2020-05-14,0.2675
239993,MSEX,2020-05-14,0.2562
239994,NATI,2020-05-15,0.26
239995,NCMI,2020-05-15,0.07
239996,NKSH,2020-05-21,0.67
239997,NXST,2020-05-14,0.56
239998,OTTR,2020-05-14,0.37
239999,OXLC,2020-05-13,0.135
240000,OXLCM,2020-05-13,0.1406
240001,OXLCO,2020-05-13,0.1563
240002,PAAS,2020-05-15,0.05
240003,PAYX,2020-05-14,0.62
240004,PCAR,2020-05-11,0.32
240005,PCSB,2020-05-14,0.04
240006,PETS,2020-05-14,0.28
240007,NFBK,2020-05-12,0.11
240008,NVEC,2020-05-15,1.0
240009,PEY,2020-05-18,0.0616
240010,PFLT,2020-05-15,0.095
240011,PGC,2020-05-11,0.05
240012,MSBF,2020-05-11,0.22
240013,NHTC,2020-05-18,0.2
240014,PLW,2020-05-18,0.0287
240015,POOL,2020-05-14,0.58
240016,POWL,2020-05-19,0.26
240017,PACW,2020-05-19,0.25
240018,PROV,2020-05-20,0.14
240019,QYLD,2020-05-18,0.2042
240020,RAND,2020-05-12,1.62
240021,HGLB,2020-05-21,0.084
240022,CLDB,2020-05-14,0.14
240023,RECN,2020-05-12,0.14
240024,SAL,2020-05-14,0.29
240025,SASR,2020-05-12,0.3
240026,SBBX,2020-05-11,0.085
240027,SBRA,2020-05-15,0.3
240028,SBSI,2020-05-20,0.31
240029,SHBI,2020-05-14,0.12
240030,SMBC,2020-05-14,0.15
240031,SNHNL,2020-05-14,0.3906
240032,SNLN,2020-05-15,0.0451
240033,SPAR,2020-05-15,0.05
240034,SLVO,2020-05-19,0.2224
240035,SSBI,2020-05-14,0.12
240036,STBA,2020-05-18,0.28
240037,SUNS,2020-05-21,0.1
240038,SWKS,2020-05-20,0.44
240039,TAIT,2020-05-14,0.035
240040,SPOK,2020-05-21,0.125
240041,RCII,2020-05-15,0.29
240042,TANNL,2020-05-14,0.5
240043,SIGI,2020-05-15,0.23
240044,TIPT,2020-05-15,0.04
240045,TSBK,2020-05-14,0.2
240046,TSCO,2020-05-22,0.35
240047,TTEK,2020-05-12,0.17
240048,UIHC,2020-05-18,0.06
240049,USLM,2020-05-21,0.16
240050,USOI,2020-05-19,0.4603
240051,VNOM,2020-05-13,0.1
240052,VSDA,2020-05-13,0.0272
240053,VSMV,2020-05-13,0.0492
240054,WBA,2020-05-19,0.4575
240055,WCFB,2020-05-14,0.05
240056,WETF,2020-05-12,0.03
240057,WINA,2020-05-12,0.05
240058,WNEB,2020-05-12,0.05
240059,WSTG,2020-05-15,0.17
240060,WWD,2020-05-15,0.0813
240061,XLNX,2020-05-12,0.38
240062,XPER,2020-05-19,0.2
240063,MSFT,2020-05-20,0.51
240064,VRIG,2020-05-18,0.04
240065,ADTN,2020-05-20,0.09
240066,TBNK,2020-05-13,0.23
240067,AMAT,2020-05-20,0.22
240068,AMGN,2020-05-15,1.6
240069,AMOT,2020-05-20,0.03
240070,APOG,2020-05-13,0.1875
240071,BBSI,2020-05-21,0.3
240072,BGCP,2020-05-21,0.01
240073,FINS,2020-05-14,0.101
240074,AUB,2020-05-19,0.25
240075,CTVA,2020-05-14,0.13
240076,AIRTP,2020-05-13,0.5
240077,RTLR,2020-05-15,0.29
240078,RSF,2020-05-14,0.18
240079,BPOPM,2020-05-14,0.1276
240080,BPOPN,2020-05-14,0.1396
240081,BPRN,2020-05-14,0.1
240082,BRKL,2020-05-14,0.115
240083,BWFG,2020-05-15,0.14
240084,CBSHP,2020-05-14,0.375
240085,CCOI,2020-05-21,0.68
240086,CDC,2020-05-13,0.065
240087,CDW,2020-05-21,0.38
240088,BSET,2020-05-14,0.125
240089,CEY,2020-05-13,0.0941
240090,CEZ,2020-05-13,0.0477
240091,CFA,2020-05-13,0.0397
240092,CFO,2020-05-13,0.012
240093,CGNX,2020-05-14,0.055
240094,CID,2020-05-13,0.0533
240095,CIZ,2020-05-13,0.0165
240096,CLCT,2020-05-14,0.175
240097,COLB,2020-05-13,0.28
240098,CORE,2020-05-21,0.12
240099,CPSI,2020-05-14,0.1
240100,CPTAG,2020-05-14,0.359
240101,CPTAL,2020-05-14,0.375
240102,CRAI,2020-05-22,0.23
240103,ARCB,2020-05-14,0.08
240104,ASTE,2020-05-13,0.11
240105,CSA,2020-05-13,0.0509
240106,CSB,2020-05-13,0.1547
240107,CSF,2020-05-13,0.0338
240108,CSTR,2020-05-14,0.05
240109,CTSH,2020-05-19,0.22
240110,EBMT,2020-05-14,0.095
240111,EML,2020-05-14,0.11
240112,EQIX,2020-05-19,2.66
240113,ESXB,2020-05-21,0.05
240114,CDL,2020-05-13,0.0839
240115,FCAL,2020-05-21,0.095
240116,FCFS,2020-05-14,0.27
240117,FCVT,2020-05-21,0.04
240118,FDBC,2020-05-19,0.28
240119,FDEF,2020-05-14,0.22
240120,FDIV,2020-05-21,0.2
240121,FEMB,2020-05-21,0.1402
240122,FHB,2020-05-22,0.26
240123,FIXD,2020-05-21,0.06
240124,FLIR,2020-05-21,0.17
240125,FMB,2020-05-21,0.105
240126,FNWB,2020-05-14,0.05
240127,FTHI,2020-05-21,0.08
240128,FTLB,2020-05-21,0.055
240129,FTSL,2020-05-21,0.145
240130,FWRD,2020-05-21,0.18
240131,GAIN,2020-05-18,0.07
240132,GAINM,2020-05-18,0.1302
240133,GCBC,2020-05-14,0.11
240134,GLAD,2020-05-18,0.065
240135,GLDI,2020-05-19,0.234
240136,GOOD,2020-05-18,0.1252
240137,GOODM,2020-05-18,0.1458
240138,GWRS,2020-05-14,0.0241
240139,HCAP,2020-05-20,0.08
240140,HCSG,2020-05-21,0.2025
240141,HRZN,2020-05-18,0.1
240142,HTBI,2020-05-20,0.07
240143,HTLF,2020-05-14,0.2
240144,HNNA,2020-05-22,0.1375
240145,HYLS,2020-05-21,0.2
240146,IEP,2020-05-18,2.0
240147,INBKL,2020-05-14,0.375
240148,IOSP,2020-05-15,0.52
240149,FTAI,2020-05-14,0.33
240150,FNHC,2020-05-14,0.09
240151,MHI,2020-05-18,0.045
240152,ABC,2020-05-15,0.42
240153,ACCO,2020-05-26,0.065
240154,ACP,2020-05-20,0.12
240155,BGSF,2020-05-19,0.05
240156,BHB,2020-05-15,0.22
240157,CIK,2020-05-15,0.0225
240158,DHY,2020-05-15,0.0165
240159,EIM,2020-05-21,0.0496
240160,ENX,2020-05-21,0.039
240161,EVM,2020-05-21,0.0352
240162,FAX,2020-05-20,0.0275
240163,FCO,2020-05-20,0.07
240164,GLO,2020-05-18,0.0897
240165,GLV,2020-05-18,0.1008
240166,HNW,2020-05-18,0.095
240167,IAF,2020-05-20,0.12
240168,PRK,2020-05-21,1.02
240169,GLQ,2020-05-18,0.1104
240170,UTG,2020-05-18,0.18
240171,VCF,2020-05-21,0.045
240172,VHC,2020-05-15,1.0
240173,VMM,2020-05-21,0.0375
240174,ADM,2020-05-19,0.36
240175,ADX,2020-05-15,0.05
240176,AFL,2020-05-19,0.28
240177,AGD,2020-05-20,0.065
240178,AGO,2020-05-19,0.2
240179,AIZ,2020-05-22,0.63
240180,AOD,2020-05-20,0.0575
240181,APO,2020-05-15,0.42
240182,ARDC,2020-05-20,0.0975
240183,ARMK,2020-05-18,0.11
240184,ATO,2020-05-22,0.575
240185,AWP,2020-05-20,0.04
240186,BC,2020-05-18,0.24
240187,BCO,2020-05-15,0.15
240188,BG,2020-05-15,0.5
240189,BGB,2020-05-20,0.102
240190,BGH,2020-05-19,0.1056
240191,BGX,2020-05-20,0.112
240192,B,2020-05-21,0.16
240193,BHGE,2020-05-22,0.18
240194,BSL,2020-05-20,0.098
240195,BWG,2020-05-20,0.07
240196,VFL,2020-05-21,0.0425
240197,CABO,2020-05-22,2.25
240198,CEM,2020-05-20,0.095
240199,CHE,2020-05-27,0.32
240200,CHL,2020-05-21,1.1106
240201,CLPR,2020-05-21,0.095
240202,CMI,2020-05-21,1.311
240203,CNP,2020-05-20,0.15
240204,CHKR,2020-05-19,0.0291
240205,CTR,2020-05-20,0.08
240206,EAF,2020-05-28,0.01
240207,DOW,2020-05-28,0.7
240208,MNRL,2020-05-26,0.37
240209,OCCIP,2020-05-21,0.1432
240210,TEAF,2020-05-21,0.1085
240211,EVRG,2020-05-19,0.505
240212,FCBP,2020-05-20,0.25
240213,FLMN,2020-05-21,0.025
240214,GAINL,2020-05-18,0.1328
240215,IPLDP,2020-05-28,0.3187
240216,JRSH,2020-05-22,0.05
240217,LDSF,2020-05-21,0.032
240218,PTVCA,2020-05-18,0.1
240219,PTVCB,2020-05-18,0.1
240220,PVL,2020-05-28,0.0153
240221,CSSEP,2020-05-28,0.2031
240222,EBAY,2020-05-29,0.16
240223,UNMA,2020-05-29,0.3906
240224,WELL,2020-05-18,0.61
240225,WHD,2020-05-29,0.09
240226,PATK,2020-05-29,0.25
240227,CVX,2020-05-18,1.29
240228,PCB,2020-05-28,0.1
240229,CXP,2020-05-29,0.21
240230,DDF,2020-05-21,0.0743
240231,DEX,2020-05-21,0.0714
240232,DFP,2020-05-21,0.1505
240233,DFS,2020-05-20,0.44
240234,DHT,2020-05-18,0.35
240235,DK,2020-05-19,0.31
240236,DMB,2020-05-18,0.053
240237,DMO,2020-05-20,0.14
240238,DNP,2020-05-28,0.065
240239,DOV,2020-05-28,0.49
240240,DX,2020-05-21,0.15
240241,DXB,2020-05-21,0.409
240242,E,2020-05-18,0.934
240243,EAB,2020-05-28,0.3063
240244,EAE,2020-05-28,0.2969
240245,EFC,2020-05-28,0.08
240246,EFF,2020-05-21,0.059
240247,EFR,2020-05-21,0.065
240248,EFT,2020-05-21,0.058
240249,EFX,2020-05-21,0.39
240250,EHI,2020-05-20,0.067
240251,ELU,2020-05-28,0.2938
240252,ELY,2020-05-26,0.01
240253,EMD,2020-05-20,0.1
240254,EMO,2020-05-20,0.065
240255,ENIA,2020-05-21,0.4494
240256,ENIC,2020-05-19,0.2264
240257,ENJ,2020-05-28,0.3125
240258,ENR,2020-05-19,0.3
240259,EOI,2020-05-21,0.0898
240260,EOS,2020-05-21,0.0988
240261,EOT,2020-05-21,0.0642
240262,ERF,2020-05-28,0.007
240263,ES,2020-05-19,0.5675
240264,ETB,2020-05-21,0.108
240265,ETG,2020-05-21,0.1025
240266,ETJ,2020-05-21,0.076
240267,ETO,2020-05-21,0.1425
240268,ETV,2020-05-21,0.1108
240269,ETW,2020-05-21,0.0727
240270,ETY,2020-05-21,0.0843
240271,EURN,2020-05-28,0.29
240272,EVG,2020-05-21,0.075
240273,EVT,2020-05-21,0.145
240274,EXG,2020-05-21,0.0616
240275,EZT,2020-05-28,0.3516
240276,FBC,2020-05-29,0.05
240277,FBHS,2020-05-28,0.24
240278,FBP,2020-05-27,0.05
240279,FF,2020-05-29,0.06
240280,FFC,2020-05-21,0.118
240281,FG,2020-05-22,0.01
240282,FGB,2020-05-22,0.135
240283,FLC,2020-05-21,0.121
240284,FMN,2020-05-21,0.05
240285,FNB,2020-05-29,0.12
240286,FTV,2020-05-28,0.07
240287,GDO,2020-05-20,0.101
240288,GER,2020-05-21,0.155
240289,GFF,2020-05-20,0.075
240290,GFY,2020-05-20,0.0775
240291,GJT,2020-05-28,0.0192
240292,GLW,2020-05-28,0.22
240293,GMZ,2020-05-21,0.205
240294,GNE,2020-05-18,0.085
240295,EVR,2020-05-28,0.58
240296,EXD,2020-05-21,0.0708
240297,FDS,2020-05-28,0.77
240298,GRA,2020-05-20,0.3
240299,HE,2020-05-21,0.33
240300,HFRO,2020-05-21,0.077
240301,HIO,2020-05-20,0.0325
240302,HIX,2020-05-20,0.049
240303,HL,2020-05-21,0.0025
240304,HOG,2020-05-21,0.02
240305,HQH,2020-05-28,0.41
240306,HQL,2020-05-28,0.34
240307,HSY,2020-05-21,0.773
240308,HTFA,2020-05-29,0.3906
240309,HUBB,2020-05-28,0.91
240310,HY,2020-05-29,0.3175
240311,HYI,2020-05-20,0.0945
240312,IGI,2020-05-20,0.071
240313,IGR,2020-05-19,0.05
240314,INFY,2020-05-29,0.1266
240315,IP,2020-05-26,0.5125
240316,IPG,2020-05-29,0.255
240317,IVR,2020-05-20,0.5
240318,JBT,2020-05-27,0.1
240319,JEC,2020-05-19,0.19
240320,JNJ,2020-05-22,1.01
240321,JNPR,2020-05-29,0.2
240322,K,2020-05-29,0.57
240323,L,2020-05-26,0.0625
240324,LMT,2020-05-29,2.4
240325,LTC,2020-05-20,0.19
240326,LTM,2020-05-21,0.0942
240327,MAN,2020-05-29,1.09
240328,MCD,2020-05-29,1.25
240329,MCK,2020-05-29,0.41
240330,MCO,2020-05-19,0.56
240331,MFD,2020-05-22,0.2
240332,MGA,2020-05-21,0.4
240333,MHF,2020-05-20,0.0243
240334,MHLA,2020-05-28,0.4141
240335,HBB,2020-05-29,0.09
240336,HFC,2020-05-22,0.35
240337,HIE,2020-05-21,0.04
240338,HII,2020-05-28,1.03
240339,MLM,2020-05-29,0.55
240340,MMM,2020-05-21,1.47
240341,MMU,2020-05-20,0.045
240342,MNP,2020-05-20,0.0475
240343,MPC,2020-05-19,0.58
240344,MSA,2020-05-21,0.43
240345,MTB,2020-05-29,1.1
240346,MTR,2020-05-28,0.0237
240347,MTRN,2020-05-28,0.115
240348,MTT,2020-05-20,0.059
240349,MTX,2020-05-27,0.05
240350,NAT,2020-05-22,0.14
240351,NBHC,2020-05-28,0.2
240352,NC,2020-05-28,0.1925
240353,NGVC,2020-05-29,0.07
240354,NHF,2020-05-21,0.1
240355,NKE,2020-05-29,0.245
240356,NNI,2020-05-29,0.2
240357,NOA,2020-05-28,0.029
240358,NOC,2020-05-29,1.45
240359,NUS,2020-05-28,0.375
240360,NWL,2020-05-28,0.23
240361,O,2020-05-29,0.233
240362,OMF,2020-05-28,0.33
240363,OMP,2020-05-27,0.54
240364,ORA,2020-05-20,0.11
240365,ORC,2020-05-28,0.055
240366,OSB,2020-05-29,0.036
240367,PAI,2020-05-20,0.0525
240368,PBA,2020-05-21,0.1513
240369,PBA,2020-05-22,0.15
240370,PBB,2020-05-29,0.3906
240371,PBFX,2020-05-26,0.3
240372,PBI,2020-05-21,0.05
240373,PBT,2020-05-28,0.0165
240374,PDM,2020-05-28,0.21
240375,PEI,2020-05-29,0.02
240376,PFO,2020-05-21,0.0635
240377,PHX,2020-05-20,0.01
240378,PIM,2020-05-21,0.03
240379,PJH,2020-05-29,0.359
240380,PMM,2020-05-21,0.032
240381,PMO,2020-05-21,0.0531
240382,PPT,2020-05-21,0.035
240383,PRGO,2020-05-28,0.225
240384,PRH,2020-05-29,0.352
240385,PRI,2020-05-21,0.4
240386,RBA,2020-05-26,0.2
240387,RDN,2020-05-22,0.125
240388,RE,2020-05-26,1.55
240389,RGA,2020-05-20,0.7
240390,RHI,2020-05-22,0.34
240391,RLI,2020-05-28,0.24
240392,RS,2020-05-28,0.625
240393,RZA,2020-05-29,0.3875
240394,RZB,2020-05-29,0.3594
240395,SAP,2020-05-21,1.7119
240396,SBI,2020-05-20,0.0235
240397,SCA,2020-05-29,0.3594
240398,SCL,2020-05-28,0.275
240399,SF,2020-05-29,0.17
240400,SJT,2020-05-28,0.0043
240401,SLF,2020-05-26,0.392
240402,SLG,2020-05-28,0.295
240403,SMG,2020-05-26,0.58
240404,SNA,2020-05-20,1.08
240405,SOJC,2020-05-28,0.3318
240406,SHW,2020-05-21,1.34
240407,SOR,2020-05-28,0.25
240408,SPGI,2020-05-26,0.67
240409,STAG,2020-05-28,0.12
240410,STAY,2020-05-20,0.01
240411,STNG,2020-05-29,0.1
240412,SUPV,2020-05-27,0.038
240413,SWCH,2020-05-21,0.0294
240414,SWM,2020-05-21,0.44
240415,TAC,2020-05-29,0.031
240416,TDA,2020-05-28,0.3672
240417,PFD,2020-05-21,0.078
240418,TEL,2020-05-21,0.48
240419,PRU,2020-05-22,1.1
240420,TER,2020-05-26,0.1
240421,TKR,2020-05-21,0.28
240422,TLI,2020-05-20,0.066
240423,TNC,2020-05-28,0.22
240424,SXC,2020-05-20,0.06
240425,TPZ,2020-05-21,0.125
240426,TRI,2020-05-20,0.38
240427,TRU,2020-05-27,0.075
240428,TSLF,2020-05-21,0.086
240429,TSN,2020-05-29,0.42
240430,TTP,2020-05-21,0.16
240431,TVC,2020-05-28,0.2219
240432,UNP,2020-05-28,0.97
240433,UPS,2020-05-22,1.01
240434,UZB,2020-05-28,0.4582
240435,UZC,2020-05-28,0.4582
240436,VIV,2020-05-29,0.2548
240437,VVV,2020-05-28,0.113
240438,WLK,2020-05-22,0.2625
240439,WMS,2020-05-29,0.09
240440,WSR,2020-06-01,0.035
240441,WTS,2020-05-29,0.23
240442,XYL,2020-05-27,0.26
240443,YUM,2020-05-28,0.47
240444,ZBK,2020-05-29,0.4344
240445,JBSS,2020-05-26,1.0
240446,JKHY,2020-05-27,0.43
240447,KBWY,2020-05-18,0.2018
240448,KHC,2020-05-28,0.4
240449,KINS,2020-05-28,0.04
240450,KNSL,2020-06-01,0.09
240451,LARK,2020-05-26,0.2
240452,LCNB,2020-05-29,0.18
240453,LKOR,2020-06-01,0.1564
240454,LMBS,2020-05-21,0.1
240455,LOB,2020-05-22,0.03
240456,LPLA,2020-05-27,0.25
240457,WPM,2020-05-21,0.1
240458,ISTB,2020-06-01,0.096
240459,IUSB,2020-06-01,0.1112
240460,MARPS,2020-05-28,0.1038
240461,MBB,2020-06-01,0.2007
240462,MBSD,2020-06-01,0.0526
240463,MDIV,2020-05-21,0.107
240464,MGEE,2020-05-29,0.3525
240465,MGPI,2020-05-21,0.12
240466,MKSI,2020-05-21,0.2
240467,MLAB,2020-05-28,0.16
240468,MOFG,2020-05-29,0.22
240469,MTBCP,2020-05-28,0.2292
240470,MVBF,2020-05-29,0.09
240471,MXIM,2020-05-27,0.48
240472,NBTB,2020-05-29,0.27
240473,NDSN,2020-05-22,0.38
240474,NGHCZ,2020-05-29,0.4766
240475,ODFL,2020-06-02,0.15
240476,ONB,2020-05-29,0.14
240477,OPOF,2020-06-02,0.12
240478,OTEX,2020-05-28,0.1746
240479,OTTW,2020-06-02,0.08
240480,PAHC,2020-06-02,0.12
240481,PEBK,2020-06-02,0.15
240482,KRNY,2020-06-02,0.08
240483,PFF,2020-06-01,0.1691
240484,POWI,2020-05-28,0.21
240485,PBCTP,2020-05-29,0.3516
240486,PRGS,2020-05-29,0.165
240487,PSEC,2020-05-28,0.06
240488,PFIS,2020-05-28,0.36
240489,NMRK,2020-05-27,0.01
240490,QCOM,2020-06-03,0.65
240491,QIWI,2020-06-01,0.1232
240492,BPYPP,2020-05-29,0.4063
240493,RCKY,2020-06-01,0.14
240494,RILY,2020-05-29,0.25
240495,SAFT,2020-05-29,0.9
240496,SBAC,2020-05-27,0.465
240497,SBGI,2020-05-29,0.2
240498,SHV,2020-06-01,0.071
240499,SHY,2020-06-01,0.0701
240500,SKOR,2020-06-01,0.1107
240501,SLGN,2020-05-29,0.12
240502,SPKE,2020-05-29,0.1812
240503,SPNS,2020-05-26,0.14
240504,SRET,2020-06-03,0.0605
240505,PTEN,2020-06-03,0.02
240506,SSNC,2020-05-29,0.125
240507,STRA,2020-05-29,0.6
240508,SUSB,2020-06-01,0.0471
240509,PFG,2020-05-29,0.56
240510,SUSC,2020-06-01,0.058
240511,TCBIP,2020-05-29,0.4063
240512,TERP,2020-05-29,0.2014
240513,SLQD,2020-06-01,0.1008
240514,TLT,2020-06-01,0.2102
240515,TRMK,2020-05-29,0.23
240516,UBOH,2020-05-28,0.07
240517,UFCS,2020-06-04,0.33
240518,UFPI,2020-05-29,0.125
240519,UG,2020-06-02,0.42
240520,UVSP,2020-06-01,0.2
240521,VCIT,2020-06-01,0.2272
240522,VCLT,2020-06-01,0.3082
240523,VCSH,2020-06-01,0.1738
240524,VGIT,2020-06-01,0.0947
240525,VGLT,2020-06-01,0.1552
240526,VGSH,2020-06-01,0.0616
240527,VIRT,2020-05-29,0.24
240528,VMBS,2020-06-01,0.0947
240529,VTC,2020-06-01,0.22
240530,VWOB,2020-06-01,0.3023
240531,WEN,2020-05-29,0.05
240532,WEYS,2020-05-28,0.24
240533,ZEUS,2020-05-29,0.02
240534,AAON,2020-06-02,0.19
240535,ABTX,2020-05-28,0.1
240536,ADI,2020-05-28,0.62
240537,AGNC,2020-05-28,0.12
240538,TRST,2020-06-04,0.0681
240539,AGZD,2020-05-26,0.085
240540,ANAT,2020-06-04,0.82
240541,AMNB,2020-06-04,0.27
240542,AROW,2020-06-02,0.26
240543,ACNB,2020-05-29,0.25
240544,AY,2020-05-29,0.41
240545,DD,2020-05-28,0.3
240546,AMCR,2020-05-27,0.115
240547,BKCC,2020-05-29,0.1
240548,BNDX,2020-06-01,0.0475
240549,BPOP,2020-06-01,0.4
240550,BPY,2020-05-28,0.3325
240551,BRKR,2020-05-29,0.04
240552,BRKS,2020-06-04,0.1
240553,CASS,2020-06-04,0.27
240554,CATY,2020-06-01,0.31
240555,CBFV,2020-06-04,0.24
240556,CBOE,2020-05-28,0.36
240557,CBSH,2020-06-04,0.27
240558,CCBG,2020-06-05,0.14
240559,CCNE,2020-05-29,0.17
240560,CDK,2020-06-04,0.15
240561,CERN,2020-06-04,0.18
240562,CHRW,2020-06-04,0.51
240563,BOTJ,2020-06-04,0.07
240564,COWN,2020-05-29,0.04
240565,COWNZ,2020-05-29,0.4594
240566,CSWCL,2020-05-29,0.3719
240567,CSX,2020-05-28,0.26
240568,CTXS,2020-06-04,0.35
240569,DGRS,2020-05-26,0.095
240570,DGRW,2020-05-26,0.07
240571,DWFI,2020-06-01,0.0601
240572,EBIX,2020-06-01,0.075
240573,EDUC,2020-06-01,0.06
240574,EFAS,2020-06-03,0.0475
240575,EMB,2020-06-01,0.3365
240576,EMCB,2020-05-26,0.255
240577,EMCF,2020-05-29,0.3
240578,ESBK,2020-06-04,0.15
240579,ESCA,2020-05-29,0.125
240580,ESLT,2020-06-05,0.35
240581,EVGBC,2020-06-01,0.027
240582,EVLMC,2020-06-01,0.0166
240583,EXPD,2020-05-29,0.52
240584,FALN,2020-06-01,0.1187
240585,FFBC,2020-05-29,0.23
240586,FFNW,2020-06-04,0.1
240587,FFWM,2020-05-29,0.07
240588,FRME,2020-06-04,0.26
240589,FTSM,2020-05-29,0.07
240590,GAIN,2020-06-05,0.09
240591,GARS,2020-06-04,0.15
240592,GECC,2020-05-28,0.083
240593,GNMA,2020-06-01,0.0817
240594,GOLD,2020-05-28,0.07
240595,HAYN,2020-05-29,0.22
240596,FMBH,2020-05-29,0.4
240597,HCAPZ,2020-05-29,0.3828
240598,HWKN,2020-06-04,0.2325
240599,HYZD,2020-05-26,0.078
240600,HYXE,2020-06-01,0.1972
240601,IBKR,2020-05-29,0.1
240602,ICBK,2020-06-04,0.07
240603,IEF,2020-06-01,0.1222
240604,IEI,2020-06-01,0.1244
240605,COT,2020-06-04,0.06
240606,FAM,2020-06-01,0.08
240607,FT,2020-05-28,0.032
240608,HEES,2020-05-29,0.275
240609,KNX,2020-06-04,0.08
240610,AE,2020-06-04,0.24
240611,CVR,2020-06-04,0.1
240612,FTF,2020-05-28,0.073
240613,IMO,2020-06-03,0.163
240614,NBH,2020-05-28,0.0624
240615,NBO,2020-05-28,0.0393
240616,NBW,2020-05-28,0.0448
240617,SVM,2020-06-04,0.0125
240618,AEB,2020-05-29,0.2558
240619,AEM,2020-05-29,0.2
240620,AFB,2020-06-04,0.0533
240621,AGR,2020-06-01,0.44
240622,AIC,2020-05-28,0.4219
240623,AIN,2020-06-04,0.19
240624,AL,2020-06-04,0.15
240625,ALL,2020-05-28,0.54
240626,ARD,2020-06-02,0.15
240627,ASB,2020-05-29,0.18
240628,ASH,2020-05-29,0.275
240629,AVA,2020-05-28,0.405
240630,AVT,2020-06-02,0.21
240631,AVY,2020-06-02,0.58
240632,AWF,2020-06-04,0.0655
240633,BAC,2020-06-04,0.18
240634,BAM,2020-05-28,0.12
240635,BAX,2020-06-04,0.245
240636,BBD,2020-06-02,0.0033
240637,BBDO,2020-06-02,0.003
240638,BBU,2020-05-28,0.063
240639,BCC,2020-05-29,0.1
240640,BDX,2020-06-08,0.79
240641,BEP,2020-05-28,0.5425
240642,BLK,2020-06-04,3.63
240643,BLL,2020-05-29,0.15
240644,BMI,2020-05-28,0.17
240645,BOH,2020-05-28,0.67
240646,BWA,2020-05-29,0.17
240647,BIP,2020-05-28,0.485
240648,CBT,2020-05-28,0.35
240649,CEO,2020-06-03,5.804
240650,CFR,2020-05-28,0.71
240651,CHU,2020-05-29,0.2083
240652,CLGX,2020-05-29,0.22
240653,CMP,2020-05-29,0.72
240654,CNI,2020-06-08,0.4288
240655,CHA,2020-05-29,1.612
240656,CPF,2020-05-28,0.23
240657,CR,2020-05-28,0.43
240658,CRT,2020-05-28,0.0563
240659,CTB,2020-05-29,0.105
240660,CTBB,2020-05-28,0.4063
240661,CTL,2020-05-29,0.25
240662,CTY,2020-05-28,0.3828
240663,AFIN,2020-06-05,0.0708
240664,AIZP,2020-05-29,1.625
240665,ARGO,2020-05-28,0.31
240666,AJG,2020-06-04,0.45
240667,BBDC,2020-06-09,0.16
240668,BGRN,2020-06-01,0.1012
240669,BHFAL,2020-05-29,0.3906
240670,BNDW,2020-06-01,0.1096
240671,CMSA,2020-05-28,0.3516
240672,COWNL,2020-05-29,0.4844
240673,CWEN,2020-05-29,0.21
240674,TW,2020-05-29,0.08
